draw,datetime,bets,ticketCount,price,jackpot_kop,superPrizeWon,s1_part,s2_part,w4of5,a4of5,w3of5,a3of5,w2of5,a2of5,summPayed
140882,2025-07-15T10:30:30+0300,1530,1235,70,832804350,False,0,0,0,0,17,700,191,70,25270
140883,2025-07-15T11:00:30+0300,1807,1517,70,834433600,False,0,0,1,7000,23,700,241,70,39970
140884,2025-07-15T11:30:30+0300,1908,1656,70,837481400,False,0,0,0,0,15,700,182,70,23240
140885,2025-07-15T11:45:30+0300,1135,937,70,838846050,False,0,0,0,0,18,700,109,70,20230
140886,2025-07-15T12:00:30+0300,1137,968,70,840088200,False,0,0,0,0,16,700,155,70,22050
140887,2025-07-15T12:30:30+0300,1622,1379,70,840690900,False,0,0,2,7000,27,700,218,70,48160
140888,2025-07-15T13:00:30+0300,1973,1634,70,841222550,False,0,0,3,7000,32,700,258,70,61460
140889,2025-07-15T13:30:30+0300,1937,1656,70,842871400,False,0,0,1,7000,30,700,232,70,44240
140890,2025-07-15T13:45:30+0300,1013,870,70,844378150,False,0,0,0,0,7,700,129,70,13930
140891,2025-07-15T14:00:30+0300,1090,897,70,845176850,False,0,0,1,7000,13,700,152,70,26740
140892,2025-07-15T14:30:30+0300,1776,1483,70,847636650,False,0,0,0,0,18,700,206,70,27020
140893,2025-07-15T15:00:30+0300,1846,1510,70,850444350,False,0,0,0,0,18,700,170,70,24500
140894,2025-07-15T15:30:30+0300,1694,1343,70,852869850,False,0,0,0,0,14,700,212,70,24640
140895,2025-07-15T15:45:30+0300,992,874,70,854040950,False,0,0,0,0,13,700,127,70,17990
140896,2025-07-15T16:00:30+0300,984,854,70,854854350,False,0,0,1,7000,11,700,116,70,22820
140897,2025-07-15T16:30:30+0300,1749,1475,70,855905400,False,0,0,2,7000,25,700,210,70,46200
140898,2025-07-15T17:00:30+0300,1627,1392,70,856814350,False,0,0,2,7000,22,700,208,70,43960
140899,2025-07-15T17:30:30+0300,1723,1451,70,858463200,False,0,0,1,7000,24,700,185,70,36750
140900,2025-07-15T17:45:30+0300,997,786,70,859871950,False,0,0,0,0,9,700,121,70,14770
140901,2025-07-15T18:00:30+0300,1330,1116,70,861136150,False,0,0,0,0,22,700,187,70,28490
140902,2025-07-15T18:30:30+0300,1801,1565,70,863559200,False,0,0,0,0,16,700,246,70,28420
140903,2025-07-15T19:00:30+0300,1698,1444,70,865710300,False,0,0,0,0,21,700,200,70,28700
140904,2025-07-15T19:30:30+0300,1696,1481,70,867734000,False,0,0,1,7000,12,700,215,70,30450
140905,2025-07-15T19:45:30+0300,1042,894,70,869400000,False,0,0,0,0,7,700,111,70,12670
140906,2025-07-15T20:00:30+0300,961,846,70,870220750,False,0,0,1,7000,10,700,113,70,21910
140907,2025-07-15T20:30:30+0300,1406,1263,70,871215450,False,0,0,1,7000,22,700,180,70,35000
140908,2025-07-15T21:00:30+0300,1722,1552,70,871110450,False,0,0,4,7000,27,700,206,70,61320
140909,2025-07-15T21:30:30+0300,1545,1340,70,873077800,False,0,0,0,0,21,700,161,70,25970
140910,2025-07-15T21:45:30+0300,1388,976,70,874552700,False,0,0,1,7000,13,700,163,70,27510
140911,2025-07-15T22:00:30+0300,1458,999,70,877135000,False,0,0,0,0,6,700,142,70,14140
140912,2025-07-15T22:30:30+0300,1376,1166,70,878943100,False,0,0,0,0,15,700,169,70,22330
140913,2025-07-15T23:00:30+0300,1839,1381,70,881493550,False,0,0,1,7000,9,700,209,70,27930
140914,2025-07-15T23:30:30+0300,1678,1247,70,883193850,False,0,0,1,7000,19,700,202,70,34440
140915,2025-07-15T23:45:30+0300,627,526,70,883701000,False,0,0,0,0,13,700,80,70,14700
140916,2025-07-16T00:00:30+0300,738,549,70,885171000,False,0,0,0,0,1,700,59,70,4830
140917,2025-07-16T00:30:30+0300,1165,824,70,885849650,False,0,0,1,7000,17,700,174,70,31080
140918,2025-07-16T01:00:30+0300,980,664,70,886471950,False,0,0,1,7000,13,700,133,70,25410
140919,2025-07-16T01:30:30+0300,806,511,70,887726350,False,0,0,0,0,2,700,127,70,10290
140920,2025-07-16T01:45:30+0300,330,279,70,888191850,False,0,0,0,0,3,700,40,70,4900
140921,2025-07-16T02:00:30+0300,258,208,70,888564250,False,0,0,0,0,3,700,23,70,3710
140922,2025-07-16T02:30:30+0300,678,445,70,889132650,False,0,0,0,0,14,700,83,70,15610
140923,2025-07-16T03:00:30+0300,783,448,70,889894600,False,0,0,0,0,15,700,86,70,16520
140924,2025-07-16T03:30:30+0300,907,475,70,890534050,False,0,0,0,0,20,700,123,70,22610
140925,2025-07-16T03:45:30+0300,600,325,70,891367050,False,0,0,0,0,5,700,80,70,9100
140926,2025-07-16T04:00:30+0300,274,229,70,891808050,False,0,0,0,0,2,700,27,70,3290
140927,2025-07-16T04:30:30+0300,928,539,70,892925250,False,0,0,0,0,13,700,106,70,16520
140928,2025-07-16T05:00:30+0300,549,517,70,893755800,False,0,0,0,0,4,700,65,70,7350
140929,2025-07-16T05:30:30+0300,659,601,70,894473650,False,0,0,0,0,11,700,73,70,12810
140930,2025-07-16T05:45:30+0300,418,366,70,895149850,False,0,0,0,0,1,700,61,70,4970
140931,2025-07-16T06:00:30+0300,511,432,70,895274800,False,0,0,1,7000,8,700,50,70,16100
140932,2025-07-16T06:30:30+0300,844,780,70,896323400,False,0,0,0,0,12,700,88,70,14560
140933,2025-07-16T07:00:30+0300,1109,1001,70,897590050,False,0,0,0,0,15,700,146,70,20720
140934,2025-07-16T07:30:30+0300,1373,1234,70,899038000,False,0,0,0,0,22,700,171,70,27370
140935,2025-07-16T07:45:30+0300,915,694,70,899486350,False,0,0,0,0,25,700,116,70,25620
140936,2025-07-16T08:00:30+0300,840,759,70,900187050,False,0,0,0,0,16,700,117,70,19390
140937,2025-07-16T08:30:30+0300,1440,1310,70,901955950,False,0,0,1,7000,11,700,149,70,25130
140938,2025-07-16T09:00:30+0300,1598,1371,70,903685650,False,0,0,0,0,21,700,236,70,31220
140939,2025-07-16T09:30:30+0300,1623,1336,70,905888200,False,0,0,0,0,19,700,172,70,25340
140940,2025-07-16T09:45:30+0300,1132,922,70,907191600,False,0,0,0,0,16,700,140,70,21000
140941,2025-07-16T10:00:30+0300,1057,867,70,908683650,False,0,0,0,0,10,700,124,70,15680
